GeneID	GSM3518005	GSM3518006	GSM3518007	GSM3518008	GSM3518009	GSM3518010	GSM3518011	GSM3518012	GSM3518013
107986720	0	0	0	0	0.2556	0	0.2236	0	0
51650	4.304	4.557	4.172	3.534	12.63	17.2	16.72	8.824	17.85
107986719	0	0	0	0	0.3955	0.3711	0.6918	0.1849	0.2958
105375537	0.05411	0	0	0.1439	0.3893	0.3653	0.2553	0.04549	0
100507421	7.315	3.985	7.378	4.462	10.45	26.8	19.64	3.817	13.25
105375538	0.09435	0.09532	0.1611	0.1434	0.4605	0.5004	0.424	0.1473	0.2357
55750	2.435	3.834	3.325	3.745	12.46	13.92	14.97	4.642	11.42
57189	1.644	2.28	2.419	2.393	9.493	10.58	12.06	3.869	8.151
285962	0.1159	0.1707	0.2309	0.2568	0.3126	1.076	0.8658	0.3166	0.6624
494551	0.04282	0.05047	0.08531	0.07591	0.0385	0.2529	0.3704	0.162	0.1152
6742	10.15	10.86	11.28	10.3	29.64	37.84	36.51	14.13	31.6
50831	0.2976	0.4209	0.7906	0.5276	2.783	3.315	3.745	1.151	2.241
50832	0.4369	0.6866	0.5803	0.5163	1.833	4.424	4.81	0.9181	2.252
54429	0.2847	0.8053	0.4537	0.4542	2.252	2.21	2.597	1.149	1.225
136242	0.01877	0.1328	0.1995	0.05548	0.3264	0.3063	0.63	0.2367	0.4629
130075	0	0	0.1593	0	0.1078	0	0.0943	0	0
23601	0.2593	0.3275	0.246	0.1149	0.3331	0.4064	1.049	0.4515	0.6726
5726	0	0	0.1523	0	0	0	0.09018	0	0
8972	0.0895	0.1136	0.1006	0.07324	0.03714	0.1046	0.13	0.07524	0.2408
93432	0	0.01631	0.009192	0.02454	0	0.01168	0.09797	0.02327	0.01862
100289017	0	0	0	0	0	0	0	0	0
136541	0	0	0	0.06362	0	0	0	0	0
207147	0	0	0.0424	0	0	0	0	0	0
28621	0	0	0	0	0	0	0	0	0
28620	0	0.8904	0	0	0	0	0	0	0
105375539	0	0	0.0148	0.01975	0	0	0	0	0.01499
28619	0	0	0	0	0	0	0	0	0.2562
28617	0	0	0	0	0	0	0	0	0
28614	0	0	0	0	0	0	0.3005	0	0
28606	0	0	0	0	0	0	0	0	0
28597	0	0	0	0.5022	0	0	0	0	0
28616	0	0	0	0	0	0	0	0	0
28604	0	0	0	0	0	0	0	0	0
28596	0	0	0	0	0	0.3187	0	0.3175	0
28588	0	0	0	0	0	0	0	0	0
28613	0.1974	0	0	0	0	0	0	0	0
28603	0	0	0	0	0	0.3215	0	0	0
28595	0	0	0	0	0	0	0	0	0
28587	0	0	0.2678	0	0	0	0	0	0
28612	0	0	0	0.1694	0	0	0	0	0
28586	0	0.2252	0	0	0	0	0	0	0
28585	0	0	0	0	0	0	0	0	0
28582	0	0	0	0	0	0	0	0	0
28579	0	0	0	0	0	0	0	0	0
28584	0	0	0	0	0	0	0	0	0
28581	0	0	0.2508	0	0	0	0.297	0	0
28578	0	0	0	0	0	0	0	0	0
28602	0	0	0	0	0	0	0	0	0.2562
28594	0	0	0	0	0.3396	0	0	0.1588	0
107986855	0	0	0	0	0	0	0.09807	0	0
28611	0	0	0	0	0	0	0	0	0
105379749	0.02469	0.0291	0.0328	0	0	0	0.03884	0	0
28601	0	0.2245	0	0	0	0	0	0	0
28593	0	0	0	0	0	0	0	0.1597	0
113839523	0	0	0	0	0	0	0	0	0
28610	0	0	0.2538	0	0	0	0	0	0
28600	0	0	0	0	0	0	0	0	0
28592	0	0.2226	0	0	0	0	0	0	0.254
28609	0	0	0	0	0	0	0	0.1606	0
28599	0	0	0.2552	0	0	0	0	0.1616	0
28591	0	0	0	0	0	0	0	0	0
28608	0	0	0.2538	0	0	0	0	0.1606	0
28589	0	0.2226	0	0.3348	0	0	0	0	0
28574	0	0	0	0	0	0	0	0	0
28583	0	0.2245	0	0	0	0	0	0	0
28580	0	0	0.2508	0	0	0	0	0	0
28577	0	0	0	0	0	0	0	0	0
28576	0	0	0	0	0	0	0	0	0
28575	0	0	0	0	0	0	0	0	0
28573	0	0	0	0	0	0	0	0	0
28572	0	0	0	0	0	0	0.8989	0	0
28571	0	0	0	0	0	0	0	0	0
28570	0	0	0	0	0	0	0	0	0
28569	0	0	0	0	0	0	0	0	0
28568	0.1905	0	0	0	0	0	0	0.3203	0.2562
28567	0	0	0	0	0	0	0.3077	0	0
28566	0	0	0	0	0	0	0	0	0
28565	0	0	0	0	0	0	0	0	0
28564	0	0	0	0	0	0	0	0	0
28563	0	0	0	0	0	0	0	0	0.2555
100463482	254.7	433.6	424.5	395.5	11.24	4.202	7.167	29.7	8.845
28562	0	0	0	0.1689	0	0	0	0	0
28556	0	0	0	0.1838	0	0	0	0	0
28561	0	0	0	0	0	0	0.2996	0	0
28555	0	0	0	0	0	0	0	0.135	0
28560	0	0.6736	0	0	0	0.3215	0	0	0.5124
28559	0	0	0	0	0	0	0	0	0
5644	0	0	0.05753	0.03839	0	0.07309	0.1362	0.03641	0
28558	0	0	0	0	0	0	0	0.1644	0
5645	0	0	0.1974	0.1317	0	0.1254	0.1169	0.1249	0.09993
28637	0	0	0	0	0	0	0	0	0
28635	0	0	0	0	0	0	0	0	0
28634	0	0	0	0	0	0	4.295	0	0
28633	0	0	0	0	0	2.212	0	1.102	1.763
28632	0	0	0	0	0	0	0	0	0
28631	0	0	0	0	0	0	2.061	0	0
28630	1.236	2.915	0	0	0	0	0	0	0
28639	0.1229	0.4348	0.3266	0.4359	0.6633	1.245	1.934	1.447	1.819
28636	0	0	0	0	0	0	0	0	0
28629	0	1.545	0	1.162	0	0	0	0	0
28628	0	0	1.707	0	2.311	0	0	0	0
28627	0	0	0	0	0	0	0	0	0
28626	1.337	1.576	0	0	0	0	0	1.124	0
28625	0	0	0	0	0	0	0	1.102	0
28624	0	0	0	0	0	0	0	0	0
28623	0	0	0	0	0	0	0	0	0
28622	0	0	0	0	2.507	0	2.193	0	0
28638	1.09	1.713	1.126	0.7516	1.743	1.431	2.096	1.324	0.8146
28557	0	0	0	0	0	0.3301	0	0	0
105375541	0	0.01185	0	0.008909	0	0	0.06323	0.0169	0
2051	0.3609	0.22	0.4463	0.1213	1.276	0.756	0.9004	0.6381	0.5523
55503	0	0.02658	0	0.01999	0	0.1142	0.07094	0.07583	0
56302	0	0	0.03012	0.0201	0.04078	0.1148	0.03567	0.05719	0
105375542	0	0	0	0.08735	0.1772	0	0	0	0
105375543	0	0	0.07383	0.1971	0.09995	0.1876	0.2623	0.09345	0.07475
135927	0	0	0	0	0	0.1409	0.1313	0	0
3792	0.07529	0.1183	0.03334	0.06674	0.4513	0.4659	0.1184	0.1477	0.1688
135924	0	0.1656	0.09329	0	0.2526	0.7112	0.7733	0.2362	0.09446
105375544	0.02748	0.0162	0.0365	0.08526	0.173	0.2551	0.3242	0.08086	0.05544
346517	0.06956	0.082	0.0924	0	0	0.2348	0.5471	0	0
89883	0	0	0	0	0.3138	0.07363	0.1372	0	0.05868
5304	0	0.4009	0	0.1005	0	0.574	0.8916	0	0.4575
259285	0	0	0.1712	0.1714	0.5794	0.6525	0.2027	0.1625	0.1733
259286	0	0.2222	0.2504	0.05569	0.452	0.4241	0.4941	0.1585	0.0845
105375546	0.2637	0	0.1751	0	0	0.6676	1.452	0.4434	0.3547
105375545	0.2177	0.5132	0.2892	0	0.5873	2.021	0.6849	0.183	0.5856
373156	51.74	56.39	48.63	49.37	175.4	204.4	167.9	83.13	180.2
135932	0.7795	1.041	1.07	0.4376	3.364	2.675	3.392	0.699	2.376
835	1.118	1.483	1.568	1.914	7.542	7.025	8.453	3.499	4.847
1180	0	0.02313	0.02607	0	0	0.06624	0	0.0165	0
9715	0.09224	0.06213	0.21	0.07009	0.4739	0.6004	0.5596	0.4542	0.4608
101928397	0	0	0	0	0	0	0	0	0
100507507	0.6878	0.5405	0.8628	0.6097	1.993	1.935	1.983	1.285	2.21
7791	6.173	4.544	5.009	4.11	25.42	21.31	20.25	15.4	15.25
102465538	0	0	0	0.5051	3.074	0.9617	2.689	1.916	0
2041	0.4327	0.5312	0.5507	0.3995	1.264	1.4	0.9357	0.8487	0.8486
285965	0.01306	0.04618	0.01735	0.06946	0.02348	0.1984	0.3697	0.1427	0.2108
338398	0	0	0	0.1214	0	0	0.1077	0.1727	0
259287	0	0	0	0	0	0.1197	0.3347	0.05962	0
105375547	0	0	0	0.06874	0	0	0.122	0.06519	0.2086
392133	0	0.06746	0	0.05073	0	0	0	0.04811	0.07697
441294	0.05066	0.209	0.1682	0.1796	0.3189	0.7695	0.9164	0.3407	0.4088
101928466	0.183	0.2157	0.1547	0.2654	0.5086	1.179	1.57	0.5035	0.4028
285966	0.1213	0.2383	0.179	0.1613	0.206	0.7506	1.145	0.4419	0.6435
340307	0.07538	0.2369	0.1335	0.2227	0.3615	0.8905	0.7904	0.3802	0.4055
653691	0.1156	0.1022	0.1535	0.1281	0.1039	0.5851	0.7271	0.4372	0.6218
154761	0.1556	0.1834	0.2067	0.06896	0.1399	0.7002	0.8158	0.4142	0.3837
112267988	0.1835	0.3515	0.2437	0.2846	0.5775	1.51	1.948	0.6942	0.4627
9747	4.596	5.552	4.789	7.095	36.66	32.4	28.01	10.53	25.26
105375549	0.7123	0.9795	2.365	1.579	5.337	6.411	6.162	1.597	5.908
26211	0.01935	0.02281	0.06426	0.03431	0.0174	0.1143	0.03044	0.01627	0.03904
135948	0	0.08097	0	0	0.1235	0	0	0	0.09239
135946	0.06259	0	0.08313	0.05548	0	0.1056	0	0	0
393046	0.14	0	0.09299	0	0	0.4726	0	0.1766	0
105375548	0	0	0.1697	0	0	0.1078	0	0	0
392138	0	0	0	0.06226	0	0.2371	0.1105	0.05904	0.09446
346525	0	0	0	0	0	0.4741	0	0	0
442361	0	0	0.09095	0	0	0.2311	0	0.05756	0
135941	0	0	0.1597	0	0	0.4058	0	0	0
100128553	0.07486	0.1765	0.232	0.1991	0.4488	1.095	1.178	0.4825	0.537
445328	0.09959	0.2641	0.2315	0.3311	0.6716	0.9244	1.331	0.5442	0.5358
101928605	0.1986	0.7022	0.5275	0.5281	1.19	2.904	3.123	1.224	1.246
112267987	0.0811	0.0956	0.1077	0.2876	0.5834	0.9581	1.403	0.2727	0.6545
402317	0.1405	0.4967	0.3732	0.4358	1.137	2.252	2.872	1.299	1.511
101928492	0.2078	0.3266	0.46	0.5526	0.9966	2.689	2.724	1.281	1.025
401428	0.3523	0.5814	0.9359	0.9369	2.154	5.351	4.212	1.836	2.18
401427	0.1405	0.08279	0.1866	0.249	0.7579	2.489	1.215	0.6495	0.6613
728377	0.1403	0.2389	0.4348	0.3593	0.8129	1.894	1.569	0.7731	0.7547
100142659	0.08426	0.2235	0.3078	0.2241	0.4924	1.066	0.9608	0.4781	0.5949
441295	0.2661	0.6274	0.7953	0.7077	1.675	4.266	4.395	1.398	1.79
346528	0.1405	0.4967	0.3732	0.4358	1.263	2.371	2.983	1.417	1.889
7984	0.1194	0.2252	0.3965	0.3705	0.8375	1.673	1.446	0.8231	0.7227
135935	0	0	0	0	0	0	0	0.02036	0
27010	0.3605	0.3868	0.4665	0.4425	1.322	1.747	1.876	0.7149	1.019
105375552	0	0	0	0	0	0	0	0	0
105375551	0	0	0.05428	0.02415	0.0245	0.02299	0	0.01145	0
105375553	0.7078	0.3435	0.4424	1.218	0.9733	0.281	4.649	1.365	1.624
26047	0.01927	0.09085	0.03412	0.05693	0.0924	0.09755	0.3637	0.1836	0.08638
101928700	0	0	0	0.02713	0.05504	0	0	0.02573	0
100313895	0	0	0	0	0	0	0	0	0
107986721	0	0	0	0	0	0	0	0	0
105375556	0	0	0	0	0	0	0.08971	0.09589	0
105375554	0	0	0	0	0	0	0	0.05307	0
202865	0	0.134	0	0	0	0	0	0	0
105375557	0	0.1126	0	0	0	0	0	0	0
8454	8.564	9.441	10.38	10.12	33.74	42.83	42.98	15	30.12
2146	0.2611	0.342	0.3982	0.3429	0.7305	1.469	1.567	0.5284	0.7674
6090	7.021	5.517	2.072	2.075	21.04	13.17	14.72	22.3	14.69
6086	8.191	5.632	6.347	4.841	4.91	5.76	5.368	5.738	1.836
6085	93.16	37.86	44.37	31.32	846.9	391.4	623.5	763.7	280
6084	220.4	122.4	172.5	118.2	619.5	450.2	378.5	433.4	243.3
102723099	0	0.04059	0.04574	0.03052	0.1239	0.05811	0.3791	0.08685	0.2779
9601	6.661	6.045	7.789	4.927	18.12	24.93	28.09	10.27	22.34
136051	0.4493	0.5055	0.5425	0.7241	2.791	3.929	3.533	1.803	2.17
155054	0.1025	0.1691	0.1089	0.3088	0.5528	0.7262	1.321	0.4823	0.5788
57541	1.384	1.227	1.99	1.91	7.898	8.325	9.33	3.298	5.221
107986856	0	0.1564	0.1762	0	0.2386	0	0.2086	0.3345	0
8427	1.13	1.416	1.29	1.472	8.291	8.823	7.974	2.896	6.224
7988	0.3969	0.5228	0.8062	0.8278	3.778	4.058	4.039	2.198	2.763
100289678	0.4784	0.4673	0.7989	1.139	3.515	4.683	4.773	2.494	3.125
155060	0.1662	0.4898	0.4691	0.6999	2.914	3.962	3.824	1.31	2.571
100189144	0	0	0	0	0	0	0	0	0
100189413	0	0	0	0	0	0	0	0	0
100189357	0	0	0	0	0	1.536	0	0	0
100189049	0	0	0	0	0	0	0	0	0
100189305	0	0	0	0	0	0	0	0	0
105375559	0	0	0	0	0	0.05068	0.04724	0	0
101928733	0	0	0	0	0	0.03545	0.06607	0.01766	0.02825
100189008	0	0	0	0	0	0	0	0.7651	0
27153	0.9648	0.6467	0.7036	0.7714	4.457	3.671	3.005	1.956	2.264
155061	0.8212	0.9856	0.9519	1.429	5.531	5.669	5.049	2.523	3.976
100189146	0	1.073	3.627	0	1.637	6.144	4.295	3.06	7.345
79970	1.435	1.834	2.388	2.467	9.699	10.24	10.09	4.04	7.137
100189029	0	0	3.627	1.614	9.821	9.216	5.726	5.356	2.448
100189267	1.82	0	0	2.42	3.274	4.608	14.32	3.06	2.448
100189097	0	1.073	3.627	0.8068	0	0	1.432	0.7651	1.224
100189194	0	1.073	0	0	8.184	7.68	5.726	1.53	3.672
100189355	0	0	3.627	1.614	8.184	7.68	7.158	3.06	3.672
100189432	0.9101	0	3.627	7.261	9.821	12.29	18.61	2.295	12.24
100189177	0.9101	1.073	0	3.227	4.91	6.144	10.02	0	4.896
100189376	0	0	0	0	0	0	0	0	0
100189075	0	0	0	0	0	0	0	0	0
100189375	0	0	0	0	1.637	1.536	1.432	2.295	1.224
100189289	0	0	0	0	0	0	0	0	0
100189379	0	0	0	0	0	0	0	0	0
84626	1.121	0.7144	1.409	2.042	15.18	8.54	6.673	2.688	5.889
168544	0.2089	0.1759	0.3172	0.2381	0.8051	1.36	1.056	0.7026	0.7025
23145	0.02088	0.02462	0.03328	0.01851	0.09764	0.1339	0.1182	0.1124	0.2191
643641	0.5376	1.051	1.437	1.151	5.447	5.875	6.538	2.326	4.286
401431	0.2135	0.4279	0.6239	0.4732	2.496	2.342	2.552	0.7898	3.504
155066	4.036	5.411	4.958	7.811	27.22	27.16	24.54	10.45	36.12
653857	0.09792	0.1782	0.2488	0.1962	0.9226	0.7652	0.9007	0.3776	0.5669
100134040	0	0.1058	0.1192	0	0.3229	0.1515	0.1412	0.2264	0
65999	0.142	0.05579	0.3143	0.1259	1.149	0.8387	0.8561	0.6565	0.6684
113763	0.1597	0.242	0.303	0.2426	1.19	1.848	1.327	0.3643	1.35
105375560	0	0	0	0.03352	0.204	0.06381	0.1784	0.09536	0.1017
5919	2.77	2.551	2.53	1.458	6.694	4.237	16.2	12.74	3.609
107986858	0	0.0954	0.07167	0.04783	0.5337	0.1366	0.04243	0.1361	0.07257
105375563	0.03681	0	0	0.06527	0.06621	0.06213	0.1737	0.03095	0.09903
29803	3.764	2.872	4.315	3.817	22.79	25.24	22.1	8.28	21.08
285971	0.4637	0.2391	0.385	0.3854	2.502	2.397	2.188	1.023	1.676
105375564	0.07119	0.1259	0.2364	0.1262	0.6401	1.021	1.288	0.1795	0.6224
107986859	0.0501	0.4134	0.1996	0.1776	0.5406	0.8455	0.9456	0.2948	0.876
728743	0.214	0.2522	0.5425	0.3966	1.084	2.495	2.601	1.21	1.753
285972	0	0.03781	0.0426	0.05687	0.173	0.1083	0.2523	0.02696	0.08628
155038	3.965	5.724	5.404	3.988	31.91	14.66	20.93	8.688	20.59
168537	6.477	9.162	6.453	3.062	23.59	15.94	16.05	14.75	32.02
107986860	0	0.05593	0.06303	0.04206	0.08533	0	0	0.07978	0
55303	10.81	12.62	12.84	5.268	27.13	31.57	34.51	15.54	31.97
474344	6.665	7.106	7.407	3.845	21.89	17.32	20.94	12.63	24.44
26157	1.635	2.73	2.533	1.167	5.962	6.514	7.643	4.887	6.047
100527949	2.694	4.234	3.348	2.748	14.33	8.409	9.478	6.673	12.7
170575	1.517	1.805	1.416	0.7055	8.344	4.84	6.07	2.348	6.382
55340	2.898	4.609	3.756	3.126	15.26	8.484	10.43	7.191	13.8
105375566	0.05954	0.1053	0.07908	0.06157	0.232	0.201	0.437	0.09176	0.1068
28959	2.089	5.623	7.492	3.58	37.07	15.75	18.62	7.347	19.43
55365	1.809	2.624	4.004	1.48	17.85	7.905	9.41	3.938	5.364
105375567	0.0181	0.03201	0.1082	0.04814	0.1465	0.2444	0.1566	0.1065	0.1217
26	0.0211	0.07463	0.3924	0.09354	0.1139	0.3918	0.09959	0.2129	0.1703
3757	4.811	2.697	5.047	3.431	22.79	20.86	13.46	6.285	18.32
4846	1.932	1.288	1.452	2.974	5.211	9.202	6.357	2.938	3.726
285973	0.2879	0.1175	0.1912	0.3534	0.8164	1.103	0.627	0.2606	0.4915
11194	1.522	1.354	1.507	1.558	8.86	7.708	6.53	2.676	7.706
9311	0.5947	0.5007	0.3761	0.6778	3.158	1.338	1.47	0.619	1.904
1020	1.694	1.79	1.707	1.76	5.357	9.068	5.512	3.732	6.755
6522	2.656	1.94	2.864	1.942	10.45	10.97	10.26	4.494	9.647
10922	6.645	7.866	5.748	4.604	28.17	28.37	24.51	12.3	31.69
83590	1.901	1.942	1.964	1.685	9.954	10.34	6.18	4.866	7.842
116988	1.294	0.9254	1.606	1.138	6.429	7.108	5.106	3.648	5.008
107986862	0.1533	0.2109	0.2037	0.1586	1.793	1.725	1.407	0.5586	0.5156
2636	0.06001	0	0.2391	0.1064	1.295	1.114	0.8495	0.05045	0.08071
136371	2.535	1.732	3.405	2.426	10.1	14.19	9.378	3.535	13.56
392843	0.0434	0	0.05764	0.0577	0.07804	0.1099	0.1365	0.01824	0.1751
114483834	3.375	3.761	4.518	3.904	16.22	19.31	14.23	6.872	13.73
114483833	0.1144	0.2696	0.3038	0.1014	0.4113	0.193	0.5396	0.4807	0.1538
10061	2.924	3.532	3.672	3.452	16.45	17.74	13.64	6.206	12.27
54480	2.494	2.321	2.593	2.909	20.01	17.75	13.76	8.096	9.709
768213	0.5553	0.6546	0.7376	1.477	5.992	6.561	2.62	3.735	2.988
6604	7.601	6.888	6.828	7.536	39.43	34.55	30.61	19.5	36.4
51667	4.353	7.837	7.026	8.108	29	30.34	29.41	10.51	24.97
349136	0.1908	0.3873	0.2252	0.2912	1.41	1.359	1.25	0.6148	1.026
100131176	0.0692	0	0	0.06134	0	0	0	0.05817	0
155051	0	0	0.04417	0	0.0299	0.08419	0.07846	0.04194	0.02236
100500835	0	0	0	0	0	0	0	0	0
6009	9.034	8.317	9.988	9.588	31.79	29.3	31.99	17.84	25.22
51422	6.09	5.805	6.071	8.43	18.72	23.46	29.8	10.59	22.22
644090	0.02585	0.03047	0.1373	0.1146	0.6043	0.7416	0.3659	0.1521	0.4172
100505483	0.3314	0.3906	0.5502	0.4406	1.341	3.495	1.042	0.5572	0.8914
105375570	0	0	0	0.08443	0	0	0	0	0
105375571	0	0	0	0	0	0	0	0	0
168391	0	0	0.02019	0.02695	0	0.02565	0.09564	0.01278	0.04089
63917	2.256	2.988	2.732	2.703	10.29	13.78	13.75	5.476	9.878
731075	0.05639	0.2881	0.2996	0.2999	1.183	1.079	1.183	0.5689	0.809
58508	6.387	8.174	10.59	10.47	33.55	36.33	40.88	13.59	24.34
220832	0.6124	0.2707	0.8135	0.3393	1.101	1.421	2.047	0.5792	1.647
100128822	0.8295	0.4346	0.6733	0.7762	2.983	4.511	3.769	1.55	3.533
105375574	0	0	0.05037	0	0	0	0	0	0
7516	0.1648	0.1619	0.1824	0.1461	0.2717	0.6259	1.167	0.127	0.6281
57180	0.5652	0.5169	0.5307	0.7516	3.137	2.73	3.296	1.368	1.979
102723686	0.01299	0.06123	0.01725	0.06907	0.02335	0.1096	0.2247	0.0655	0.0524
105375577	0.883	0.07434	1.508	0.05591	0	0.7451	0.0992	0.106	0
103724390	0	0	0	0	0	0.1097	0	0	0
105375578	0	0	0	0.01989	0	0	0.0353	0	0
105375579	0.375	0	0	0	0	0	0	0	0
107986750	0.8369	0.2959	1.445	0	0	0.8474	0.2633	0.1407	0.4502
1804	0.007029	0	0.02801	0.03738	0.01264	0.07117	0.07739	0.02954	0.01891
107986722	0	0	0	0.029	0	0	0.1286	0.01375	0
101929998	0	0	0	0	0	0.577	0.3585	0.2874	0
107984014	0	0	0	0.1949	0	0	0	0	0
105375582	0	0.03395	0	0.05107	0	0	0.04531	0	0
112267989	0	0	0	0	0.01159	0.03264	0.01014	0.01084	0.01734
105375581	0	0	0.03557	0.01187	0	0	0.04212	0	0.01801
105375580	0	0	0	0	0	0	0	0	0
100132707	0.8491	1.523	1.765	2.094	4.316	6.355	8.246	2.917	3.476
22976	0.8203	1.209	1.301	1.434	4.446	6.018	6.236	1.963	3.723
202781	0.3751	0.7483	0.3833	0.8441	2.543	3.701	3.722	1.868	3.299
100128264	0	0	0	0	0	0	0	0	0
3361	0	0	0	0.01275	0.02587	0	0.02263	0	0
105375584	0	0	0	0	0.1204	0	0	0	0
105375586	0	0	0	0	0	0.05951	0	0	0.02371
105375587	0.02037	0	0	0.01806	0.07326	0.06875	0.06408	0.1712	0.1096
105375588	0	0	0	0	0	0	0	0.02605	0
105375589	0	0	0	0	0	0	0	0.06801	0
105375591	0.07815	0	0.0519	0.1039	0.2108	0.4616	0.3073	0.5256	0.5256
3638	2.429	2.378	2.406	3.759	7.442	11.5	14.44	4.742	8.418
105375592	0	0	0	0	0	0	0	0	0
338436	0	0	0	0	0.04806	0	0	0	0
105375593	0	0	0	0	0	0	0	0	0
100286906	0	0	0	0	0	0	0	0	0
105375594	0	0	0	0.01784	0	0	0	0	0
2020	0	0	0	0.03422	0	0	0	0.01623	0
107986863	0	0	0	0	0	0.04283	0	0	0
285888	0	0	0	0	0.02863	0	0.02504	0	0.02141
100506302	0.7097	0.9481	0.7541	1.174	1.617	3.992	4.689	1.591	3.564
155435	2.436	3.158	3.418	3.914	14.71	15.43	16.44	6.337	9.769
6469	0	0	0.02204	0.007354	0.01492	0.014	0.01305	0.006974	0
389602	0	0	0	0.01164	0	0	0	0	0
105375597	0	0	0	0.06965	0	0	0	0	0
105375603	0	0	0.08361	0	0	0	0	0	0
105375602	0	0	0	0	0	0	0	0	0
105375601	0	0.02441	0	0	0.03725	0	0.03258	0	0.02786
105375599	0	0.1404	0.3165	0	0	0	0.5622	0	0
285889	0	0.02863	0.06452	0.06459	0	0.04099	0.1528	0	0.098
100506380	0.2812	0.3536	0.523	0.1828	0.7081	1.772	1.652	0.4256	1.185
112268012	0.02637	0	0.07005	0.04675	0.09485	0	0.1244	0.02217	0
64433	0.1073	0	0.1425	0.09507	0.1929	0.181	0.3374	0	0
140545	0.2644	0.2182	0.4565	0.2461	0.6419	0.9593	0.8733	0.3779	0.5156
101927858	0.1699	0.1639	0.1641	0.178	0.4723	0.2086	0.4131	0.1558	0.2493
64327	2.015	2.428	3.182	3.173	9.873	11.53	11.85	4.898	8.458
102723795	0.07725	0.03035	0.0342	0.06847	0.2778	0.2173	0.4455	0.08658	0.2424
105375604	0	0	0	0	0	0	0	0	0
105375605	0	0	0	0	0	0	0	0	0
64434	0.9597	1.004	1.442	1.527	8.049	7.357	7.294	2.156	4.886
3110	0	0	0	0	0	0.08429	0.03928	0	0
105375606	0	0	0	0.1605	0	0	0.2847	0	0
645249	0	0	0	0	0	0	0	0	0
105375607	0	0	0	0	0	0	0	0.0409	0.06543
9690	9.464	8.814	9.805	9.195	34.62	47.03	45.45	14.51	37.37
10049	13.77	12.36	17.62	16.79	70.92	88.42	74.92	21.82	66.19
101927914	0	0	0	0.02869	0	0	0.02546	0	0
105375610	0	0	0.02363	0.01577	0.03199	0.06004	0.1399	0	0.02392
5799	0.04944	0.08377	0.09029	0.1096	0.2445	0.6622	0.6464	0.3688	0.2618
406945	0	0	0	0	0	0	0	0	0
105375615	0	0.0255	0.05747	0	0.1945	0.146	0.3063	0.1091	0.08729
105375614	0	0.02231	0.05028	0.06712	0.1702	0.3833	0.268	0.1273	0.1273
100506585	0.0457	0.05387	0.1214	0.08102	0.1644	0.3599	0.1677	0.2177	0.08195
105375613	0	0	0.03225	0.02152	0	0.2458	0.03819	0.04082	0.03265
693180	0	0	0	0	0	0	0	0	0
105375616	0	0	0	0	0.09764	0.2749	0.1708	0	0
100847032	0	0	0	0	0	0	0	0	0
54892	1.004	0.7517	0.7082	0.8619	2.35	3.317	4.276	1.16	2.559
57488	11.27	9.993	11.93	11.7	42.9	60.42	65.39	23.92	35.37
105379752	0.6737	0.8793	1.353	1.621	4.529	6.497	7.179	1.767	2.988
55112	2.149	1.68	2.627	2.858	10.76	11.37	12.68	3.967	12.29
154822	0.06532	0.07699	0.08676	0.1013	0.4992	0.4134	0.3853	0.1235	0.2196
7434	1.475	1.528	1.697	0.9911	8.988	5.264	4.788	2.662	4.524
101927506	0.1178	0.1542	0.2259	0.2552	0.706	0.9275	1.255	0.352	0.5632
441308	0	0.08226	0.09269	0.06186	0	0.2356	0.3293	0.05867	0.09386
644128	0.7811	1.268	1.458	2.047	6.86	6.916	7.638	1.96	4.765
169270	0.3972	0.6243	0.897	0.939	4.215	3.665	4.082	1.803	2.885
101927566	0.3223	0	0.4281	0.2857	7.341	1.088	2.873	2.077	1.011
105377773	0.2874	0.4517	0.3818	0.1699	1.206	2.749	2.11	0.5638	0.902
157693	0.03266	0.01925	0.1301	0.04343	0.3524	0.1929	0.2568	0.1235	0.1977
26260	1.203	1.458	1.969	1.972	6.209	7.682	8.068	2.721	5.762
157695	0.4164	0.5635	0.5531	0.4785	1.969	1.796	2.183	1.206	1.556
157697	0.2057	0.2175	0.4591	0.5358	1.159	1.636	1.811	1.227	1.212
9228	0	0	0.02374	0.01584	0.01071	0.03016	0.03748	0.02504	0.008013
401442	0	0	0	0	0	0	0	0	0
105377777	0	0	0	0.3231	0	0	0	0	0.1961
112268020	0	0	0	0	0	0	0	0	0
286083	0	0	0	0.0381	0	0	0.03381	0.01807	0
105379585	0	0	0	0	0	0	0	0.2854	0
105377775	0	0.04876	0	0.07334	0	0	0.06507	0	0
105379586	0	0.04219	0	0	0.06436	0	0.2252	0	0
100507435	0	0	0	0	0	0	0	0	0
105377778	0	0	0.07111	0.04746	0.1926	0	0.1684	0	0
2055	1.547	1.271	1.72	1.297	7.24	8.767	6.673	2.26	5.725
101927752	2.064	3.135	1.949	1.829	7.67	9.055	7.429	6.746	9.498
100500912	0.9637	2.272	0	0	1.733	3.253	0	0	0
105377779	0.0645	0.114	0	0.08576	0.058	0.1088	0.1014	0.08133	0.04337
693181	0	0	0	0	0	0	0	0	0
9639	3.218	2.261	3.793	3.816	17.57	20.91	22.32	7.032	13.6
100131395	0.2571	0.1705	0.6297	0.4772	2.038	2.007	2.49	0.4999	0.7889
9920	1.065	0.6789	1.268	0.9092	5.746	7.057	2.929	1.705	4.128
101928058	0.1211	0	0	0.1432	0.1452	0.8858	0.381	0.2376	0.2715
